i_id;ccode;cexch_name;cdept_id;cperson_id;ccus_id;csup_id;citem_class;citem_id;iperiod;cbegind_c;cbegind_c_engl;mb;md;mc;cendd_c;cendd_c_engl;me;mb_f;md_f;mc_f;me_f;nb_s;nd_s;nc_s;ne_s
759;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
760;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1470.0;0.0;借 ;Dr;1470.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
761;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1470.0;980.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
762;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
763;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
764;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
765;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
766;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
767;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
768;5011010218     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;2450.0;0.0;0.0;借 ;Dr;2450.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
769;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
770;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
771;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
772;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;909.0;0.0;借 ;Dr;909.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
773;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;909.0;3276.8;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
774;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
775;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
776;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
777;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
778;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
779;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
780;5011010221     ;        ;00203       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;4185.8;0.0;0.0;借 ;Dr;4185.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
781;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
782;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
783;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
784;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1690.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
785;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
786;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
787;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
788;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
789;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
790;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
791;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
792;5011010304     ;        ;00201       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1690.0;0.0;0.0;借 ;Dr;1690.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
793;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
794;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
795;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
796;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;294700.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
797;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
798;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
799;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
800;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
801;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
802;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
803;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
804;5011010310     ;        ;00407       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;294700.0;0.0;0.0;借 ;Dr;294700.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
805;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
806;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
807;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
808;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;132.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
809;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
810;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
811;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
812;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
813;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
814;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
815;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
816;5011020107     ;        ;00306       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;132.0;0.0;0.0;借 ;Dr;132.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
817;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
818;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
819;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
820;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;6491.0;0.0;借 ;Dr;6491.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
821;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;6491.0;390.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
822;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
823;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
824;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
825;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
826;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
827;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
828;5011020110     ;        ;00303       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;6881.0;0.0;0.0;借 ;Dr;6881.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
829;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
830;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
831;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
832;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;5333.0;0.0;借 ;Dr;5333.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
833;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;5333.0;5973.5;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
834;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
835;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
836;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
837;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
838;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
839;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
840;5011020110     ;        ;00306       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;11306.5;0.0;0.0;借 ;Dr;11306.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
841;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
842;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
843;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
844;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;46000.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
845;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
846;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
847;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
848;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
849;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
850;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
851;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
852;5011020113     ;        ;00308       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;46000.0;0.0;0.0;借 ;Dr;46000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
853;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
854;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
855;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
856;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;1600.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
857;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
858;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
859;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
860;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
861;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
862;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
863;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
864;5011020115     ;        ;00301       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;1600.0;0.0;0.0;借 ;Dr;1600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
865;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
866;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
867;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
868;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;5580.0;0.0;借 ;Dr;5580.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
869;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;5580.0;3973.1;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
870;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
871;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
872;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
873;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
874;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
875;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
876;5011020115     ;        ;00303       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;9553.1;0.0;0.0;借 ;Dr;9553.1;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
877;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
878;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
879;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
880;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;7500.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
881;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
882;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
883;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
884;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;8;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
885;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;9;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
886;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;10;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
887;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;11;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
888;5011020117     ;        ;00304       ;        ;                    ;            ;  ;                    ;12;借 ;Dr;7500.0;0.0;0.0;借 ;Dr;7500.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
889;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;1;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
890;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;2;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
891;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;3;平 ;- ;0.0;0.0;0.0;平 ;- ;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
892;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;4;平 ;- ;0.0;7600.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
893;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;5;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
894;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;6;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
895;5011020117     ;        ;00310       ;        ;                    ;            ;  ;                    ;7;借 ;Dr;7600.0;0.0;0.0;借 ;Dr;7600.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
